83.3123705433241,
104.73570553958923,
135.0937783658944,
112.93349332849365,
95.70312104800145,
131.07330709728058,
108.03220938882653,
81.04872209208642,
159.35424515813943,
79.70615223727087,
114.6559930784539,
82.99007552513174,
74.10730370631917,
78.93045392319125,
109.18647582578397,
104.09943266782214,
137.21686203582874,
82.74032410018049,
140.61335007224497,
65.32413375613709,
133.80553694233367,
122.60453425799669,
142.39538823033672,
145.0786022521092,
83.41019787259822,
102.49535588517332,
79.07952770680672,
82.42631114957119,
84.26846473004176,
113.3861164218331,
78.67785924179452,
90.0691416460828,
155.84551506185485,
83.43936891363022,
76.77971838707887,
112.829648587856,
117.17538322985129,
101.5103826681032,
82.40011400458937,
92.80208105463599,
68.33620602083207,
114.52667471432946,
66.90622469942426,
100.09908120121038,
101.86150804584236,
72.57883018493305,
104.53564086460342,
85.94650689224866,
109.81878297228734,
127.56758043769244,
118.92472732081612,
145.5988732280443,
125.03262618747094,
105.30104028950821,
80.89796852849804,
111.12871355184889,
137.0369934114948,
108.10010380275214,
119.4953444211802,
110.1133677489014,
103.15827592876491,
84.35441336907053,
82.32549360173489,
73.6180534342338,
97.50002646233978,
101.70793666368748,
78.85661862224,
89.58121750094598,
173.72558493716667,
184.9072905144359,
99.55445891487977,
112.06489820956571,
120.41478590773718,
105.78322660164223,
73.315747615113,
117.11857221627776,
93.16742621882842,
122.86900120026951,
64.23053217273237,
91.99190791520462,
131.97431495569558,
74.5067531043112,
84.56332596953428,
112.02072421269723,
113.47310851434393,
113.23685841880872,
80.63676968402777,
79.7751565312984,
116.02337575627125,
104.90381173193946,
101.4911837144279,
107.12350358871981,
114.8454307371848,
89.30634953798773,
91.59599025481151,
104.38657724588028,
81.34894532027064,
86.27519758311522,
85.2164293156213,
92.64863503354478,
103.73188613527262,
125.74285204692852,
77.93914120643025,
108.20938639973164,
128.10351821622604,
75.41417020436374,
138.57387112108978,
119.0830090855697,
88.77260980455378,
135.970242819634,
82.21221378746846,
117.20289967151739,
79.15919989706805,
72.83491560375005,
149.52176540824638,
92.72061279754998,
95.24145519460521,
98.46564246152924,
137.0732650319098,
72.5884042887791,
107.65522108992496,
110.46217272429433,
126.69205199715022,
126.93104477780295,
101.86091247007266,
89.63343842550617,
118.06001796218065,
102.51955447165453,
97.56434871098864,
103.48520714429011,
83.34687723009209,
98.93570761246409,
98.9942354975593,
155.0014651358187,
98.9698516210379,
111.89276515544718,
115.90323089416977,
135.25396781853124,
120.69072828079798,
89.89896593787483,
121.32020869592397,
91.8461867616492,
124.2812458915129,
61.5252166161322,
95.79604039545302,
93.6937098107645,
60.3198550563824,
97.5172591846578,
108.36513045423833,
90.85796890934766,
126.88620495313529,
98.10523584130624,
100.67505417224363,
101.0323239676968,
138.0574705398518,
108.76736872913229,
74.3009195744059,
108.05261616254839,
143.70866945430566,
131.58776466575745,
103.00628394972571,
95.70057353816055,
99.51663106486923,
101.57493184955877,
143.34755613676938,
66.49809338522601,
75.85172858314445,
76.04949869762825,
101.15891893306143,
82.38027776759553,
161.58083363244106,
100.65722777198472,
82.6268627969968,
91.69563518467342,
109.36614157733177,
93.18501223540812,
89.99441326490626,
108.67097241177918,
104.47496037889788,
86.02868033345234,
120.18677816826171,
75.81604158277477,
137.0321560922455,
70.2740396789957,
97.50143714388106,
82.30392537251284,
132.97320675666026,
120.63006743851264,
99.0307283289335,
110.57656797026952,
70.59294661857926,
105.612124188118,
111.48215824592452,
104.3910908653943,
83.97121885212513,
93.066819352357,
118.41971413624374,
99.55581260066334,
93.55377840089224,
75.78311442305206,
99.25669780108079,
114.65061062790531,
118.31847741174823,
88.6303159283705,
109.99651300698638,
147.54137960287287,
125.59155658236416,
113.07740321486376,
91.00470450920348,
113.78297197790754,
74.46324894822718,
110.97848018854998,
139.73701711132242,
60.23073251557566,
92.13825095045685,
133.59330993424453,
73.49320106111274,
128.2588037118155,
119.3019668172326,
111.87182352574096,
124.08860630752653,
113.6811871856821,
121.60524018247024,
122.74307664882322,
122.26015304361886,
89.49435474880833,
123.60340886185766,
93.64807273224328,
67.1103174141277,
101.5676829480203,
72.56924866520592,
91.7499980793478,
81.15105970639699,
102.46192693710073,
96.01284455341319,
69.01523627682171,
151.50618156139944,
72.42994344872658,
84.62197302079441,
77.08227585446785,
72.38938260339457,
112.5304623044771,
95.53193735406863,
133.50985140861061,
100.19476577338558,
104.62597754417989,
112.2738479518445,
111.72782185105736,
138.01647584615273,
104.54022318660361,
77.02540710578481,
96.75788150642732,
84.27238452276663,
103.02656655200246,
103.12107022052741,
73.6552209458426,
97.43388011873843,
102.08288840970489,
106.47740281094703,
124.97244553582611,
88.18822602513038,
77.36752058108969,
112.73580232358321,
98.88275925521985,
103.54183438492444,
90.42214422174285,
153.6774992390892,
110.84242747768245,
117.39928213069992,
102.98850128242321,
120.26164022152274,
92.8867901489341,
82.90345144895771,
109.92873206109383,
86.88263785828049,
95.37878828271299,
79.82077454800293,
101.94232943672348,
128.12846695481545,
144.57618991214045,
140.41519184639233,
73.9134532879875,
113.02896726962553,
127.09541938503169,
91.78398917790447,
79.43974330455232,
110.70289539381743,
124.71960189496268,
106.47869089736454,
94.71479828882981,
81.34709944779291,
116.26697052261204,
86.4278417493111,
107.00788646078809,
97.87051703440598,
124.32301759339418,
98.09388359657687,
73.43228573696058,
91.37803790403181,
123.87201844456675,
99.80326815727021,
85.33383092189368,
82.15799644202984,
62.26840148987506,
108.38599401088986,
83.37894000132427,
67.36163756238743,
105.14849378623401,
50.77716024953233,
111.89709985093927,
104.28138459979004,
103.22501683296593,
84.4978740825785,
142.38797331943303,
120.48298928826883,
101.41479218954477,
91.8711202883795,
83.25279081350064,
146.69315500391465,
99.28568437499197,
77.29769261627197,
104.34152935114223,
84.17816994251253,
99.64380329697124,
93.28071413845132,
77.13065012227169,
102.5952495119134,
81.81913141314885,
88.50971583514988,
114.60062238511381,
111.82998305337603,
124.74417333021664,
72.80572163866634,
122.62993442490803,
95.98485647036613,
97.94972006720695,
70.71601959964701,
82.93623620624118,
78.80351027126622,
107.5505272399136,
101.72186848546295,
117.15637640903304,
93.730646736988,
78.72436739629809,
92.69726111629635,
96.11717133754749,
97.62282020351995,
82.30358795178651,
141.03333217119268,
145.69927977502007,
86.22039914905454,
86.04615525491498,
127.27374152670525,
162.87018489361242,
69.01557821330165,
142.5574947625154,
117.7412400298032,
123.10190339120594,
93.8756822271223,
87.3832048969513,
131.7598373632768,
103.3498250962579,
97.86384274463495,
92.10371863475984,
94.09433550504917,
55.41459194407582,
105.68306876778017,
109.84252191560144,
92.60970625151415,
122.27614466259224,
88.9212357579646,
111.49061689874652,
93.96339419590609,
99.26359650149828,
110.65047204180816,
67.45211401026005,
114.36801184999382,
129.39900493221228,
103.52938235142575,
62.87167282825125,
93.11853272710361,
100.19666750556419,
105.30001334144033,
112.16499273286001,
78.69644392948872,
67.5043006865,
69.29337844662086,
116.67812671346744,
117.81877071000142,
89.39990635014799,
111.83306983761042,
78.55457562895617,
109.47750797218316,
114.14518616459426,
90.42272891611522,
80.42755637972363,
70.27553238879632,
78.17848388784049,
106.10123328026542,
108.6436802011692,
59.35210375308376,
90.59555136935452,
115.14135172843804,
101.14813294916044,
116.51457277224885,
156.10038873744412,
126.01103114131242,
95.96325969263349,
105.66807060233008,
107.05191344432146,
115.60219732313477,
137.01079325971324,
88.3042570328054,
80.83463613518059,
72.0400698002146,
67.57813520325574,
138.31418569995716,
111.60912656447891,
97.75412869969333,
77.11502659678867,
177.9610923454999,
121.28830939579498,
81.27275452565246,
83.60938469689505,
116.74850778836648,
113.43212905381068,
66.38676660779936,
101.03095561244771,
131.56417205165062,
82.14875893628765,
110.37941245602346,
134.57454375661177,
88.31431337223859,
105.7945106884008,
115.3183627222262,
92.55199280544976,
127.07654158380556,
83.79933852832055,
92.3296277451879,
101.3868629251961,
134.8958155402158,
90.48497871219683,
116.73322478565224,
160.87142400316293,
122.74377861309827,
89.70147340780086,
147.34783836858895,
87.14041916494739,
54.29550669083462,
105.14096148045346,
188.82663630387373,
149.1439742679489,
68.71967386898707,
111.04332335804126,
66.5588758749995,
58.03813794610893,
106.87143461362069,
116.1758012720936,
116.54759969571283,
152.58824853016867,
107.23509058105931,
118.36940091678291,
69.7023811455233,
72.58080643297872,
96.0935778201556,
75.90532942611729,
119.40095359934841,
107.29135499546474,
92.59636920811639,
100.87565560496225,
108.82522290386676,
134.44954899583357,
97.53961158597005,
76.74688250017633,
133.05214904125813,
119.24850272087431,
98.1191484346462,
128.52780294198217,
139.1438303262616,
101.09304802424327,
75.96230869451216,
101.0378302458542,
116.46796907923037,
79.34873966081685,
103.56596583094901,
114.90958547405721,
77.76532839761289,
85.71536973198421,
112.14513382571626,
92.94080290221474,
145.90566968593774,
97.83440923026298,
107.18138356043539,
112.36520023166524,
90.43598832009793,
117.33312474756504,
78.154172046882,
131.4349154176803,
106.83211364979977,
102.85607041008466,
