40.93936480106947,
36.075741023542896,
 31.499498181717104,
 38.40281877534861,
 41.69792677868197,
 37.23688063200083,
 31.97776033648508,
 30.869587388256235,
 43.36657341673508,
 37.03327674481211,
 32.34230708526146,
 46.19202332333171,
 42.38430577346643,
 36.900066235681415,
 39.9509702968412,
 43.77814029492415,
 39.078818416009895,
 46.83494654164817,
 36.392877577208395,
 29.143052950586007,
 35.66170635507185,
 39.03060627523554,
 39.72058530407629,
 28.933766678054308,
 48.5146469808998,
 39.05576952690094,
 30.38039452207795,
 31.909580411351506,
 36.14192038154394,
 42.046989971472634,
 41.97819154329169,
 44.150126669716535,
 46.387226360730146,
 45.01420133834927,
 36.719799175321704,
 38.63627167741923,
 46.287503239422634,
 34.325662333537515,
 43.616276438530676,
 45.802630578609424,
 40.44624109736363,
 39.79494642257491,
 42.56728385603044,
 50.97992396098881,
 39.95019515419852,
 40.837805292572305,
 43.374199608619186,
 37.09158437933713,
 38.569715865251595,
 39.50983502100869,
 41.64409583322221,
 39.63713454834676,
 45.470186182685,
 48.206905967004715,
 49.543831642935075,
 48.42441453848263,
 36.1101404986014,
 43.80685895061827,
 52.50707202041043,
 39.54686332867589,
 42.58489751567158,
 34.99749249966809,
 28.239936507646878,
 29.023763163878165,
 38.11239682455976,
 38.09596913404422,
 39.15839765663834,
 52.67256535113971,
 39.7239669323671,
 36.052318084557925,
 40.121613311337114,
 46.2158974359057,
 41.6183069788149,
 43.43136489079333,
 53.824712441539184,
 33.66374808169401,
 36.33005379328041,
 44.25246125100175,
 24.322966217560115,
 52.66966864640641,
 45.55980202107887,
 39.19364730335856,
 30.467229450476456,
 44.53736939101482,
 31.689333786228577,
 32.74244213787815,
 30.343202441370263,
 40.302290627584156,
 35.07892421560942,
 45.13562050279292,
 34.317366131376794,
 45.183527852510075,
 62.05081430036013,
 50.479249547162105,
 40.424361233828265,
 24.33843459267396,
 40.044198882477566,
 33.12211312716329,
 30.335161085324867,
 48.61660184732584,
 45.584833844567626,
 41.816547145974596,
 38.15935718146084,
 41.19905809983895,
 41.503798693259085,
 35.319074305557145,
 42.243206122422265,
 35.516915111150254,
 33.77219821963359,
 38.45578868638229,
 39.29999610700128,
 28.44085828828194,
 41.2106549852824,
 50.08413569272159,
 37.614237416229955,
 55.94911539902979,
 33.21540674490663,
 48.623708960830186,
 41.32852347974827,
 40.70354235032766,
 32.216331431484335,
 34.68455758600882,
 40.61713428416794,
 47.26315567286566,
 44.608052147952954,
 38.5665720225215,
 44.00579198971958,
 32.280901571758264,
 54.365630153407096,
 38.27024249255902,
 31.245739197307323,
 36.243587160664596,
 38.25661434833402,
 35.218187137068504,
 45.10062540548616,
 50.87232206858806,
 34.94812535290641,
 32.395034814559956,
 28.64932634707443,
 19.06683018992919,
 26.1869763056977,
 30.99060592499298,
 43.149866352780464,
 46.991514051660936,
 25.666790398033754,
 42.80788824908421,
 50.209421294415534,
 50.129837334714594,
 46.09753241933621,
 55.88451638598766,
 43.415134628266536,
 46.43528900590054,
 32.88732835119387,
 39.80766668194425,
 42.50243080088776,
 39.0135739878013,
 55.166660448863084,
 64.45703156925283,
 43.9738479190086,
 46.167433924853,
 43.053306234791656,
 56.52178197914577,
 41.55845509926225,
 31.467408107973114,
 35.878570325835376,
 39.803922887550605,
 43.11619254196281,
 38.30072776085516,
 40.18190931640205,
 29.636301886263418,
 56.45310932404403,
 31.88308271385865,
 55.14386811189595,
 49.41068896265304,
 50.40735313817805,
 47.36558591800608,
 42.485599698538465,
 45.402396567042935,
 45.13690183673664,
 44.80128012337092,
 37.808333891535995,
 58.269955543973936,
 46.10660932908903,
 35.22216226946901,
 35.81605048659497,
 43.42503480177619,
 48.287444051127636,
 34.552635453391424,
 34.12377969549683,
 35.046870425606926,
 43.11396111672192,
 35.246553934071244,
 31.941351220382558,
 40.35410817658335,
 44.532919033946165,
 39.31270687001541,
 57.703830860234994,
 28.523313896930798,
 46.23418823927955,
