59.32663838458833,
34.76441794432033,
74.50879224331887,
95.30108990832909,
66.77997490969874,
87.79575172667595,
55.4391187477788,
47.48178861070193,
51.222068902221125,
52.84131035097922,
54.433178852832604,
74.98482429361214,
63.852162760725236,
33.413896585214935,
30.728205243778664,
36.35670032867457,
50.46683672295614,
84.83647465443782,
48.346063901720576,
46.71913579905539,
72.47603037438044,
22.711051142700875,
60.24812252193289,
48.3531184740638,
38.68816834588194,
37.81135335310081,
42.40148417402072,
77.56892183868852,
75.40462985395614,
30.686595007196583,
37.58532396837192,
42.48108708078699,
63.78427645705824,
79.7266275504291,
63.0438753712478,
41.645271292072465,
54.3790293169493,
41.15528830763078,
65.58680831141918,
58.349898244282876,
48.46283783460354,
54.69258347173079,
79.91432629514279,
30.44363064754996,
60.66078890791211,
43.00546843439034,
66.62698722006681,
75.11275736751102,
42.89770305901729,
52.08785201954242,
48.44120620597587,
55.730539463081826,
84.91010369050701,
56.3251932279272,
83.40499993984713,
42.382476243164135,
53.77805256761997,
69.11402613238646,
61.134871171153605,
73.94370787863404,
32.91748172922641,
77.37694890255395,
36.85843852240277,
54.298130485663876,
38.39161882359788,
33.52380746271003,
64.631390384024,
68.6606343873663,
65.65809481340916,
47.5132634742098,
56.10103228527898,
73.75145884929032,
63.25461954406617,
69.84144373950258,
55.92433981500314,
53.935643363253085,
54.265037370590655,
66.58696282722057,
39.886710291951886,
49.25014099933659,
43.25628636143122,
34.09736631605778,
79.51488698855668,
38.86002271933848,
42.31903969126006,
44.26848689786431,
48.90434565294339,
29.097287783921246,
60.64542457407312,
64.77441334651854,
56.48284207038327,
41.73475787289383,
43.75579115468668,
39.63481317817872,
94.4376237886386,
34.79183787911314,
80.65604840983606,
41.641154776595954,
56.33203137252321,
72.89363067660172,
63.27475053427081,
98.33184162838573,
46.72321025954386,
22.67826781850341,
51.20792586795678,
57.9852824758896,
71.66620539507618,
48.39273452345791,
57.263251693660884,
52.28088771002005,
57.63831871452972,
65.28685610289475,
52.94356903475285,
61.04964943959508,
56.77392222784139,
39.432821097628306,
32.153345515584526,
75.36809750306979,
44.69480135062055,
44.91674188315752,
44.58146325751201,
65.25751241333433,
68.12330223773084,
43.96845362672289,
68.22189303536014,
48.244038827655515,
59.97959314582423,
42.72281213500172,
60.083547608395264,
65.52787186085627,
43.98032212542155,
45.858266717994866,
52.70384836988979,
35.37993797151468,
113.11793516402894,
72.16444814035923,
33.57522085902831,
49.10812011959934,
49.50391425303725,
139.80371279880484,
31.264696232190968,
47.49765613955255,
34.12400601945482,
46.42942617148661,
38.94604301933478,
40.854079309662005,
49.24395737831961,
47.94800376082564,
33.5824733375353,
71.69100561894095,
66.63067214859525,
78.03973741995475,
50.36553829393691,
70.03979424890784,
56.350411625010615,
73.85591246547278,
43.57012316606527,
30.412337176544614,
42.034178814965315,
40.582745086217315,
88.30272760693464,
47.37496440314082,
38.98127131750882,
38.8897334791049,
56.26117322975441,
56.5377938369689,
34.12752872559869,
34.29910797279422,
59.95700768773703,
34.10449986844185,
62.27106145239124,
34.93362669902029,
50.25149142626287,
35.488284590762476,
31.81899247143322,
49.37999592705653,
41.31728521494394,
