set_index,precision,recall,cpu_time,total_completion_time
0,0.5961784615384615,0.5961784615384615,56.68743448257446,406.8748173713684
1,0.6059846153846153,0.6059846153846153,191.37746667861938,406.8748173713684
2,0.6070061538461538,0.6070061538461538,183.0451085090637,406.8748173713684
3,0.6048476923076923,0.6048476923076923,167.62614555358886,406.8748173713684
4,0.6068723076923076,0.6068723076923076,308.2529178142548,406.8748173713684
5,0.6061753846153846,0.6061753846153846,175.95866093635559,406.8748173713684
6,0.6072415384615384,0.6072415384615384,309.85501608848574,406.8748173713684
7,0.5958246153846154,0.5958246153846154,59.02370195388794,406.8748173713684
8,0.6070738461538461,0.6070738461538461,291.93865208625795,406.8748173713684
9,0.6071507692307693,0.6071507692307693,280.38298296928406,406.8748173713684
10,0.6063923076923078,0.6063923076923078,142.2391664981842,406.8748173713684
11,0.5947061538461538,0.5947061538461538,46.14800319671631,406.8748173713684
12,0.6064261538461538,0.6064261538461538,329.08119931221006,406.8748173713684
13,0.6060461538461539,0.6060461538461539,303.8225227832794,406.8748173713684
14,0.6063384615384616,0.6063384615384616,359.634517621994,406.8748173713684
15,0.5904769230769231,0.5904769230769231,57.131325244903564,406.8748173713684
16,0.5959692307692308,0.5959692307692308,54.29269027709961,406.8748173713684
17,0.6050507692307692,0.6050507692307692,181.77245755195617,406.8748173713684
18,0.6070630769230769,0.6070630769230769,326.93132038116454,406.8748173713684
19,0.6072492307692308,0.6072492307692308,316.08478541374205,406.8748173713684
0,0.5964538461538462,0.5964538461538462,56.412951946258545,421.21732091903687
1,0.6061661538461538,0.6061661538461538,155.72787866592407,421.21732091903687
2,0.6068523076923077,0.6068523076923077,181.26031103134156,421.21732091903687
3,0.6051276923076923,0.6051276923076923,173.06180548667908,421.21732091903687
4,0.6069523076923077,0.6069523076923077,297.8766803264618,421.21732091903687
5,0.6060030769230769,0.6060030769230769,192.6248761177063,421.21732091903687
6,0.6072169230769231,0.6072169230769231,298.75468440055846,421.21732091903687
7,0.5957476923076923,0.5957476923076923,54.93962426185608,421.21732091903687
