set_index,precision,recall,cpu_time,total_completion_time
0,0.6060000000000001,0.6060000000000001,146.57828254699706,345.1043243408203
1,0.5969092307692307,0.5969092307692307,52.51569037437439,345.1043243408203
2,0.6066384615384616,0.6066384615384616,153.55300216674806,345.1043243408203
3,0.5969461538461539,0.5969461538461539,55.958463764190675,345.1043243408203
4,0.6051415384615384,0.6051415384615384,183.51093525886535,345.1043243408203
5,0.5953707692307694,0.5953707692307694,54.3925274848938,345.1043243408203
6,0.6052415384615385,0.6052415384615385,133.87822070121766,345.1043243408203
7,0.5902538461538461,0.5902538461538461,51.8361111164093,345.1043243408203
8,0.5903615384615385,0.5903615384615385,55.86057977676391,345.1043243408203
9,0.6066353846153846,0.6066353846153846,274.06186695098876,345.1043243408203
0,0.6055938461538461,0.6055938461538461,166.67504959106446,306.0789518356323
1,0.5965815384615384,0.5965815384615384,53.40154070854187,306.0789518356323
2,0.6064707692307693,0.6064707692307693,163.93291358947755,306.0789518356323
3,0.5971584615384614,0.5971584615384614,51.804708909988406,306.0789518356323
4,0.6049892307692307,0.6049892307692307,175.0173058986664,306.0789518356323
5,0.59488,0.59488,59.86103491783142,306.0789518356323
6,0.6052046153846153,0.6052046153846153,133.01205372810364,306.0789518356323
7,0.5903215384615385,0.5903215384615385,54.63655762672424,306.0789518356323
8,0.5903015384615384,0.5903015384615384,56.107808876037595,306.0789518356323
9,0.6071938461538462,0.6071938461538462,259.948175239563,306.0789518356323
0,0.6059061538461539,0.6059061538461539,167.28618330955504,348.8616409301758
1,0.5967892307692308,0.5967892307692308,53.727296113967896,348.8616409301758
2,0.6064723076923076,0.6064723076923076,172.9245080947876,348.8616409301758
3,0.5973415384615385,0.5973415384615385,51.74593977928161,348.8616409301758
4,0.6053123076923077,0.6053123076923077,170.1422773361206,348.8616409301758
5,0.5953907692307692,0.5953907692307692,53.0257107257843,348.8616409301758
6,0.6052846153846153,0.6052846153846153,137.53289675712585,348.8616409301758
7,0.5902369230769231,0.5902369230769231,55.943529748916625,348.8616409301758
8,0.5901261538461539,0.5901261538461539,52.33652033805847,348.8616409301758
9,0.6069476923076923,0.6069476923076923,290.0024495601654,348.8616409301758
0,0.6057492307692309,0.6057492307692309,153.59829969406127,332.0733845233917
1,0.5969323076923077,0.5969323076923077,52.887714290618895,332.0733845233917
2,0.6067692307692308,0.6067692307692308,140.60524687767028,332.0733845233917
3,0.5971384615384616,0.5971384615384616,52.81107411384583,332.0733845233917
4,0.6051784615384616,0.6051784615384616,153.9234350204468,332.0733845233917
5,0.5951261538461539,0.5951261538461539,53.79520435333252,332.0733845233917
6,0.6050630769230769,0.6050630769230769,148.76734375953674,332.0733845233917
7,0.5905184615384615,0.5905184615384615,52.063106298446655,332.0733845233917
8,0.5902492307692307,0.5902492307692307,53.07817978858948,332.0733845233917
9,0.60704,0.60704,263.355361032486,332.0733845233917
0,0.6058092307692308,0.6058092307692308,149.42916555404662,269.54458951950073
1,0.5968184615384615,0.5968184615384615,53.49178047180176,269.54458951950073
2,0.6066369230769231,0.6066369230769231,150.34337606430054,269.54458951950073
3,0.597176923076923,0.597176923076923,52.103451299667356,269.54458951950073
4,0.6050676923076923,0.6050676923076923,158.30916509628295,269.54458951950073
5,0.59538,0.59538,55.309792280197144,269.54458951950073
6,0.6050092307692309,0.6050092307692309,164.80827078819274,269.54458951950073
7,0.5900984615384616,0.5900984615384616,51.99073438644409,269.54458951950073
8,0.5904061538461538,0.5904061538461538,50.542852544784544,269.54458951950073
9,0.6067061538461538,0.6067061538461538,240.09081234931946,269.54458951950073
