38.8079514400447,
51.717206531475426,
50.9554966390633,
55.702027846529795,
37.64589790915827,
53.25347897659879,
41.56910244794045,
60.64741662809638,
49.2755460489109,
39.8308256892968,
49.79491884915301,
61.982997089120275,
38.227716112938346,
55.82250848708927,
60.10983921272999,
45.0199317711005,
49.08653676919184,
60.28982776059117,
30.858065276787652,
54.8153088809642,
64.36224673150377,
62.289700133702745,
83.39297786395419,
35.26045760679578,
47.03663650302774,
60.12490055260126,
51.220027468543904,
44.440698722569046,
48.00326931737176,
37.31856036298197,
36.102446157229636,
51.27821557346491,
45.37041915167416,
38.3411281174812,
57.7277760422838,
44.33135842169297,
64.53170781685505,
37.317510315397236,
52.30161731194157,
41.787999260306485,
62.133537575239735,
46.44866243408816,
54.685152681307706,
55.87531622731277,
58.719286517864916,
57.105230284481344,
52.94343055780477,
45.52845147678258,
43.79585514297963,
67.18492388766776,
46.43813366677762,
69.97741668509545,
52.7491640766132,
59.956561559659114,
67.91971440012473,
58.55987260910331,
37.94457565496125,
58.28581335412778,
65.02579296199379,
52.502543101429275,
53.56948543326446,
46.824449834013116,
61.81415769283559,
47.11200992317972,
56.64209751540676,
90.8364178541411,
45.27776011238164,
45.78067718294069,
64.05386729765765,
51.43539094810933,
50.823007520889234,
50.45336003207206,
62.505855647111936,
63.56217977832253,
58.27771025933539,
54.59104098082445,
58.13630356199229,
66.58642222818298,
50.758410750094974,
46.76737991728531,
43.8317280023477,
32.78000656410679,
42.39139431084861,
41.19038613425103,
61.40763734139359,
60.2631818941792,
60.740496226271404,
40.38060404910344,
68.56532606345276,
40.53019251262937,
42.411184948035675,
46.93626876610167,
42.96987032199689,
69.8670662593643,
48.54853479335125,
62.7562469392959,
36.26026800520476,
44.705700415177255,
51.227845800481134,
43.55219124127638,
60.00588564181599,
54.382605122389435,
46.25397490904949,
71.72927925348041,
44.05382852154308,
60.297643367688316,
49.62465143897916,
66.13023732195948,
56.80171925514243,
45.28687341061686,
44.05785030597579,
44.54349770192502,
33.87014654146674,
57.41961195950697,
58.231224919459315,
46.465045815249276,
48.743156723531946,
56.485875792525995,
44.41664837678743,
42.52237209653119,
62.31563981180608,
54.55357656239255,
43.138611193216846,
73.94651182968776,
53.22847011624827,
67.19263741263721,
40.46793208709143,
51.04315287790645,
60.0948781533814,
37.402006802019294,
30.482330921234006,
46.988145313571444,
52.563303158304564,
48.7102181411307,
56.073615240128234,
44.689029842841926,
58.26423740717653,
63.34332061536539,
53.123366211108596,
65.31239466834386,
56.801193734876186,
36.267359391683286,
42.85006781636451,
69.34808898904214,
46.36915327849065,
52.634786098138306,
50.20155465062332,
51.017671231524545,
59.716258570294606,
58.9529399107965,
80.49931501294193,
64.91638403888828,
46.602681015322815,
57.51881913592137,
73.07730117645944,
52.43942201780559,
51.1494783600459,
65.99325809492694,
58.94551434171968,
50.08034613803049,
68.2216122129824,
66.69229068721408,
61.887921634560065,
41.62678480494512,
57.93977197975677,
42.544129238713275,
67.61436014360041,
50.42411979378025,
53.193940981073396,
45.03443311259348,
74.32008909698874,
63.09879171399626,
53.758881859767115,
68.66364751570703,
44.48627265832625,
42.01960954603188,
63.82184959618038,
56.59005888378212,
42.173494142060605,
59.16895697987216,
48.369448984409864,
44.40522348025227,
51.10246428828269,
43.48851219624428,
34.892772454672496,
65.50021117701203,
43.7823313823631,
71.06150971048315,
86.4491824996052,
62.82701781067193,
93.12768965524606,
54.25412578959771,
48.328464660646915,
37.44197185634851,
54.026026958586996,
54.75202472756847,
55.39986138867218,
41.67932852691978,
43.130811496618826,
50.15106009277507,
53.06603023220397,
66.62875304915069,
61.966499423261595,
35.05966896281581,
63.04283888551155,
45.58870541719258,
57.341568404539906,
44.35581813721237,
47.613524583482004,
54.994311284714676,
54.5173308944959,
46.20839507690884,
51.37359914805969,
63.32188954188337,
33.94999641157184,
38.7991086442161,
49.31112850630421,
84.94199351282086,
45.812451471988446,
64.51119514944907,
55.71461630906619,
50.29496980089131,
53.082190603768815,
47.89898686154789,
44.19046255095391,
39.2280642913467,
28.257409712351954,
57.59228450592494,
58.963631621246094,
52.17162692901552,
54.65724139035815,
45.86251522865724,
54.35040126556758,
73.89392695777575,
33.692771219499214,
32.41433084623447,
66.59049707166275,
53.57260753524024,
47.084168816855446,
44.87640912328403,
30.276814213637245,
68.92987551427946,
48.25529368591378,
42.65003488524928,
50.97956030336629,
46.53787493215696,
61.965731651744896,
55.79789716837487,
54.50477619776819,
50.68173206892783,
43.51168145372705,
42.45280955483509,
51.8472951229733,
38.72715544459144,
63.58374418837949,
55.22427352510941,
38.522406894740826,
58.057092485588036,
63.43968710752635,
43.57008680186512,
36.15697347537054,
38.81825572902447,
56.897317801429594,
50.015909706610934,
56.95225765078217,
66.42268443764877,
62.50954706262686,
57.25229414603316,
50.70069239635535,
31.11736388144485,
59.59446389415214,
66.89623740653732,
58.30131215760184,
75.35206770392182,
48.54244439443797,
66.65884135294866,
34.5308597173539,
47.90531268570708,
45.18169363850605,
78.41766313110891,
67.70524933522604,
45.42277167604572,
63.07754637831257,
65.9391290015163,
53.04769917820522,
52.52512486431807,
39.048369069611965,
53.12086503536898,
66.9755309023899,
48.37365138466096,
49.775908350571456,
54.2787393997045,
44.87291982567718,
40.92277219445095,
55.668650104266725,
64.60669901512308,
60.66193795681033,
56.57886055039205,
55.91501910777793,
39.58805464838003,
